"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   , "Norm2(dU[Rho])" , "Norm2(dU[RhoU])", "Norm2(dU[RhoV])", "Norm2(dU[RhoE])"
          0,           0,         334,      -3.787303394,      -1.203851746,      -1.326474175,       1.802874726,                 0,                 0,                 0,                 0
          0,           0,         335,      -3.798633916,       -1.21221658,      -1.335364828,       1.792971519,                 0,                 0,                 0,                 0
          0,           0,         336,      -3.810386347,      -1.221944905,      -1.343799234,       1.782415147,                 0,                 0,                 0,                 0
          0,           0,         337,      -3.822568112,      -1.233132918,      -1.352184337,       1.770668603,                 0,                 0,                 0,                 0
          0,           0,         338,      -3.834697934,      -1.243241535,      -1.360685445,       1.759597282,                 0,                 0,                 0,                 0
          0,           0,         339,      -3.846580868,      -1.252782594,      -1.370179565,        1.74877932,                 0,                 0,                 0,                 0
          0,           0,         340,      -3.858403836,      -1.262595978,      -1.380517948,       1.737956912,                 0,                 0,                 0,                 0
          0,           0,         341,      -3.870921715,      -1.275046628,      -1.390850798,       1.725775618,                 0,                 0,                 0,                 0
          0,           0,         342,      -3.884811271,       -1.29078456,      -1.400647996,       1.711224797,                 0,                 0,                 0,                 0
          0,           0,         343,      -3.899477303,      -1.308082341,      -1.410342845,       1.695211791,                 0,                 0,                 0,                 0
          0,           0,         344,      -3.913732295,      -1.323469914,      -1.419787747,       1.680392617,                 0,                 0,                 0,                 0
          0,           0,         345,      -3.926700527,      -1.336529692,      -1.430143761,       1.667469438,                 0,                 0,                 0,                 0
          0,           0,         346,      -3.938504727,      -1.346396742,      -1.441466213,       1.656901751,                 0,                 0,                 0,                 0
          0,           0,         347,       -3.94994742,      -1.355670917,      -1.453520808,       1.647063709,                 0,                 0,                 0,                 0
          0,           0,         348,      -3.961926115,      -1.366453555,      -1.466011354,        1.63617212,                 0,                 0,                 0,                 0
          0,           0,         349,      -3.974750272,      -1.380679154,      -1.478930786,       1.622754369,                 0,                 0,                 0,                 0
          0,           0,         350,      -3.988233927,       -1.39663842,        -1.4924494,       1.607780024,                 0,                 0,                 0,                 0
          0,           0,         351,      -4.001583271,      -1.412430897,      -1.506766067,       1.592572673,                 0,                 0,                 0,                 0
          0,           0,         352,      -4.013761225,      -1.425807264,       -1.52235286,       1.578932606,                 0,                 0,                 0,                 0
          0,           0,         353,      -4.024439531,      -1.435578872,      -1.538783782,       1.568187163,                 0,                 0,                 0,                 0
          0,           0,         354,      -4.034294406,      -1.443765899,      -1.555754722,       1.558838397,                 0,                 0,                 0,                 0
          0,           0,         355,      -4.044273054,      -1.452420091,      -1.572113343,       1.549381137,                 0,                 0,                 0,                 0
          0,           0,         356,      -4.055224428,      -1.463404682,      -1.586753091,       1.538505729,                 0,                 0,                 0,                 0
          0,           0,         357,      -4.067623618,      -1.477718525,      -1.599417726,       1.525265989,                 0,                 0,                 0,                 0
          0,           0,         358,      -4.081027025,      -1.492806459,       -1.60998412,       1.511352884,                 0,                 0,                 0,                 0
          0,           0,         359,      -4.094862495,      -1.508566794,       -1.61933482,       1.497090533,                 0,                 0,                 0,                 0
          0,           0,         360,      -4.108302827,      -1.524340954,      -1.628354529,       1.483054585,                 0,                 0,                 0,                 0
          0,           0,         361,      -4.120647175,       -1.53745044,      -1.638188317,       1.470667542,                 0,                 0,                 0,                 0
          0,           0,         362,       -4.13147903,      -1.547468808,      -1.649076004,       1.460734751,                 0,                 0,                 0,                 0
          0,           0,         363,      -4.141655886,      -1.558015332,      -1.661128426,       1.450463397,                 0,                 0,                 0,                 0
          0,           0,         364,      -4.152078389,       -1.57093226,      -1.673464836,       1.438508104,                 0,                 0,                 0,                 0
          0,           0,         365,      -4.163621179,      -1.587812487,      -1.685448078,       1.423651434,                 0,                 0,                 0,                 0
          0,           0,         366,       -4.17636245,      -1.608167938,      -1.697062884,       1.405994181,                 0,                 0,                 0,                 0
          0,           0,         367,      -4.189365792,      -1.628922772,      -1.708662349,       1.387765898,                 0,                 0,                 0,                 0
          0,           0,         368,      -4.201634895,      -1.647299984,      -1.721021264,       1.370957337,                 0,                 0,                 0,                 0
          0,           0,         369,      -4.212347005,      -1.660999198,      -1.734819869,       1.357404667,                 0,                 0,                 0,                 0
          0,           0,         370,      -4.221785405,      -1.670108003,      -1.750032198,       1.347137776,                 0,                 0,                 0,                 0
          0,           0,         371,      -4.230781581,      -1.678712675,      -1.765726881,       1.337962192,                 0,                 0,                 0,                 0
          0,           0,         372,      -4.240683475,      -1.690363476,      -1.780704542,        1.32752486,                 0,                 0,                 0,                 0
          0,           0,         373,      -4.252145238,      -1.704896678,      -1.794324623,       1.315317126,                 0,                 0,                 0,                 0
          0,           0,         374,      -4.264625176,      -1.722136086,      -1.806955898,       1.301337465,                 0,                 0,                 0,                 0
          0,           0,         375,        -4.2770254,      -1.737972783,      -1.819736399,       1.288056518,                 0,                 0,                 0,                 0
          0,           0,         376,      -4.288395094,      -1.749197596,        -1.8330977,       1.277916696,                 0,                 0,                 0,                 0
          0,           0,         377,      -4.298898051,      -1.756958836,      -1.846926864,       1.270388272,                 0,                 0,                 0,                 0
          0,           0,         378,      -4.309333665,      -1.765234798,      -1.860579828,       1.262833247,                 0,                 0,                 0,                 0
          0,           0,         379,      -4.320733663,      -1.776430942,      -1.872774308,       1.253381103,                 0,                 0,                 0,                 0
          0,           0,         380,      -4.333326469,      -1.790168564,      -1.883093754,       1.241873881,                 0,                 0,                 0,                 0
          0,           0,         381,       -4.34682251,      -1.807558205,      -1.892155411,       1.227595569,                 0,                 0,                 0,                 0
          0,           0,         382,       -4.36067638,      -1.825218742,      -1.900617506,       1.212433953,                 0,                 0,                 0,                 0
          0,           0,         383,      -4.373784857,       -1.84102877,      -1.909379019,       1.198332271,                 0,                 0,                 0,                 0
          0,           0,         384,      -4.386190198,      -1.857032955,      -1.919246057,       1.183984037,                 0,                 0,                 0,                 0
          0,           0,         385,      -4.397676779,      -1.872104609,      -1.930179605,       1.170235113,                 0,                 0,                 0,                 0
          0,           0,         386,      -4.408157079,      -1.885913717,      -1.942765037,       1.157121527,                 0,                 0,                 0,                 0
          0,           0,         387,      -4.417666692,      -1.898259982,      -1.956512494,       1.144942351,                 0,                 0,                 0,                 0
          0,           0,         388,      -4.426338105,      -1.909204779,      -1.971433294,        1.13365687,                 0,                 0,                 0,                 0
          0,           0,         389,       -4.43431982,      -1.919661013,      -1.987041571,       1.122876268,                 0,                 0,                 0,                 0
          0,           0,         390,      -4.442041013,      -1.930702081,      -2.002450248,       1.112127419,                 0,                 0,                 0,                 0
          0,           0,         391,      -4.449803384,      -1.942173668,      -2.016548561,       1.101791068,                 0,                 0,                 0,                 0
          0,           0,         392,      -4.457768373,      -1.954863139,      -2.028572709,       1.091288186,                 0,                 0,                 0,                 0
          0,           0,         393,      -4.465955572,      -1.968244516,       -2.03860278,        1.08084692,                 0,                 0,                 0,                 0
          0,           0,         394,      -4.473763434,      -1.979194684,      -2.047214447,       1.072047038,                 0,                 0,                 0,                 0
          0,           0,         395,      -4.480759947,      -1.985670467,      -2.055494004,       1.066110836,                 0,                 0,                 0,                 0
          0,           0,         396,      -4.486943269,       -1.98879102,      -2.063718229,       1.062656657,                 0,                 0,                 0,                 0
          0,           0,         397,      -4.493178003,      -1.991981265,      -2.072387215,       1.059345926,                 0,                 0,                 0,                 0
          0,           0,         398,      -4.500342002,      -1.999186204,      -2.081534078,       1.053549809,                 0,                 0,                 0,                 0
          0,           0,         399,      -4.508819931,      -2.010903565,       -2.09147094,       1.044398558,                 0,                 0,                 0,                 0
          0,           0,         400,      -4.518277607,      -2.026063888,      -2.102293276,       1.032471932,                 0,                 0,                 0,                 0
          0,           0,         401,      -4.527765569,      -2.041092487,      -2.114205612,       1.020371065,                 0,                 0,                 0,                 0
          0,           0,         402,      -4.536800558,      -2.055711753,      -2.127541975,       1.008288113,                 0,                 0,                 0,                 0
          0,           0,         403,      -4.544767912,      -2.067645524,      -2.141725702,      0.9978872903,                 0,                 0,                 0,                 0
          0,           0,         404,      -4.551643488,      -2.076190906,      -2.156374516,      0.9895986034,                 0,                 0,                 0,                 0
          0,           0,         405,      -4.557685514,      -2.082239004,      -2.170376772,      0.9829868785,                 0,                 0,                 0,                 0
          0,           0,         406,      -4.563589491,      -2.088120723,      -2.182564503,      0.9768835902,                 0,                 0,                 0,                 0
          0,           0,         407,      -4.570018816,      -2.096013461,      -2.192530672,       0.969845285,                 0,                 0,                 0,                 0
          0,           0,         408,      -4.577183419,      -2.104870443,      -2.200519797,      0.9617699239,                 0,                 0,                 0,                 0
          0,           0,         409,      -4.584892735,      -2.112827027,      -2.207570717,      0.9532835339,                 0,                 0,                 0,                 0
          0,           0,         410,       -4.59285194,      -2.119468231,      -2.214736096,      0.9450579918,                 0,                 0,                 0,                 0
          0,           0,         411,      -4.601168428,      -2.126368868,      -2.222819425,      0.9364528745,                 0,                 0,                 0,                 0
          0,           0,         412,      -4.610073251,      -2.134135858,      -2.231737173,      0.9271260542,                 0,                 0,                 0,                 0
          0,           0,         413,      -4.619518513,      -2.142839438,      -2.241101015,      0.9171208638,                 0,                 0,                 0,                 0
          0,           0,         414,       -4.62924287,      -2.152555489,      -2.251156793,       0.906469451,                 0,                 0,                 0,                 0
          0,           0,         415,      -4.638740575,      -2.161155631,      -2.261348167,      0.8968049348,                 0,                 0,                 0,                 0
          0,           0,         416,      -4.647843673,      -2.168819151,      -2.271665507,      0.8879931589,                 0,                 0,                 0,                 0
          0,           0,         417,      -4.656488957,      -2.175224507,      -2.281997222,      0.8802879915,                 0,                 0,                 0,                 0
          0,           0,         418,      -4.665016864,      -2.180616407,      -2.291596088,      0.8734637689,                 0,                 0,                 0,                 0
          0,           0,         419,      -4.673768959,      -2.186143979,       -2.30033797,       0.866473387,                 0,                 0,                 0,                 0
          0,           0,         420,      -4.682929876,      -2.191929264,      -2.308145731,      0.8591054717,                 0,                 0,                 0,                 0
          0,           0,         421,      -4.692435586,      -2.197689761,      -2.315279494,      0.8514523953,                 0,                 0,                 0,                 0
          0,           0,         422,      -4.702094361,      -2.202632788,      -2.321979472,      0.8441799247,                 0,                 0,                 0,                 0
          0,           0,         423,      -4.711680247,      -2.205871098,      -2.328174975,      0.8380462539,                 0,                 0,                 0,                 0
          0,           0,         424,      -4.721548265,      -2.209069338,      -2.334500365,      0.8317718727,                 0,                 0,                 0,                 0
          0,           0,         425,      -4.731804716,      -2.213427266,      -2.340698074,       0.824870422,                 0,                 0,                 0,                 0
          0,           0,         426,      -4.742813037,      -2.220232529,      -2.346952627,      0.8159685993,                 0,                 0,                 0,                 0
          0,           0,         427,      -4.754314613,      -2.227981416,      -2.353039249,      0.8063898161,                 0,                 0,                 0,                 0
          0,           0,         428,      -4.766218474,       -2.23666869,      -2.359601342,      0.7956444657,                 0,                 0,                 0,                 0
          0,           0,         429,      -4.777838984,      -2.244903681,       -2.36694671,      0.7848419432,                 0,                 0,                 0,                 0
          0,           0,         430,      -4.788834345,      -2.250931261,      -2.374743929,      0.7754396993,                 0,                 0,                 0,                 0
          0,           0,         431,      -4.799132917,      -2.256041217,      -2.382630955,      0.7671351453,                 0,                 0,                 0,                 0
          0,           0,         432,      -4.809205176,       -2.26182301,      -2.390282428,      0.7588963535,                 0,                 0,                 0,                 0
          0,           0,         433,      -4.819179303,      -2.268670989,      -2.397115315,      0.7502964814,                 0,                 0,                 0,                 0
          0,           0,         434,      -4.829039728,      -2.275473865,      -2.403652102,      0.7414971496,                 0,                 0,                 0,                 0
          0,           0,         435,      -4.838413719,      -2.282117431,      -2.409797873,      0.7330301017,                 0,                 0,                 0,                 0
          0,           0,         436,      -4.847356181,      -2.288199669,      -2.416484203,       0.724876521,                 0,                 0,                 0,                 0
          0,           0,         437,      -4.855731135,       -2.29268583,       -2.42350743,      0.7178227693,                 0,                 0,                 0,                 0
          0,           0,         438,      -4.863899736,      -2.296937109,      -2.430775748,      0.7110806479,                 0,                 0,                 0,                 0
          0,           0,         439,      -4.872025673,      -2.301828729,      -2.437832105,      0.7042132408,                 0,                 0,                 0,                 0
          0,           0,         440,       -4.88009069,      -2.306920684,      -2.445032895,      0.6973256628,                 0,                 0,                 0,                 0
          0,           0,         441,      -4.887763213,      -2.310487641,      -2.451879607,      0.6917614194,                 0,                 0,                 0,                 0
          0,           0,         442,      -4.894946554,      -2.312758101,      -2.458479902,      0.6874001098,                 0,                 0,                 0,                 0
          0,           0,         443,      -4.902070462,      -2.315833419,      -2.465041485,      0.6827633569,                 0,                 0,                 0,                 0
          0,           0,         444,       -4.90952594,      -2.320201216,      -2.470503676,       0.677679318,                 0,                 0,                 0,                 0
          0,           0,         445,      -4.917775447,      -2.326961967,      -2.475075839,      0.6707978421,                 0,                 0,                 0,                 0
          0,           0,         446,      -4.926500488,      -2.334741382,      -2.478634103,      0.6632225719,                 0,                 0,                 0,                 0
          0,           0,         447,      -4.935270057,      -2.343743036,      -2.482034647,      0.6547688612,                 0,                 0,                 0,                 0
          0,           0,         448,      -4.943173495,      -2.351231893,      -2.485934418,      0.6475190281,                 0,                 0,                 0,                 0
          0,           0,         449,      -4.949819464,       -2.35656635,      -2.490975482,      0.6420404596,                 0,                 0,                 0,                 0
          0,           0,         450,      -4.955290019,      -2.360834194,      -2.497602202,      0.6374791066,                 0,                 0,                 0,                 0
          0,           0,         451,      -4.960220989,      -2.364230039,      -2.505231898,      0.6335181878,                 0,                 0,                 0,                 0
          0,           0,         452,      -4.965399852,      -2.368959508,      -2.512962209,      0.6287158465,                 0,                 0,                 0,                 0
          0,           0,         453,       -4.97134898,      -2.376392695,      -2.520242614,      0.6219890558,                 0,                 0,                 0,                 0
          0,           0,         454,      -4.978255611,      -2.385867095,      -2.527062663,      0.6134977334,                 0,                 0,                 0,                 0
          0,           0,         455,      -4.985598855,      -2.396558601,      -2.533446829,      0.6040582042,                 0,                 0,                 0,                 0
          0,           0,         456,      -4.992848212,      -2.407134371,      -2.539988174,       0.594515921,                 0,                 0,                 0,                 0
          0,           0,         457,      -4.999523156,      -2.415272201,      -2.547083897,      0.5867222896,                 0,                 0,                 0,                 0
          0,           0,         458,      -5.005696158,      -2.422575763,      -2.555266919,      0.5795783846,                 0,                 0,                 0,                 0
          0,           0,         459,      -5.011703879,      -2.429884758,      -2.564466957,       0.572527355,                 0,                 0,                 0,                 0
          0,           0,         460,      -5.017838076,      -2.438410111,      -2.574611685,      0.5647534493,                 0,                 0,                 0,                 0
          0,           0,         461,      -5.024471687,       -2.44868652,      -2.585273511,       0.555633625,                 0,                 0,                 0,                 0
          0,           0,         462,      -5.031543765,      -2.460059763,      -2.596271366,      0.5456498441,                 0,                 0,                 0,                 0
          0,           0,         463,      -5.038932676,      -2.471433396,      -2.606871452,      0.5357094092,                 0,                 0,                 0,                 0
          0,           0,         464,      -5.046238533,       -2.48169108,      -2.617191212,        0.52660644,                 0,                 0,                 0,                 0
          0,           0,         465,      -5.053242106,      -2.489297655,      -2.626935968,      0.5194166024,                 0,                 0,                 0,                 0
          0,           0,         466,      -5.060214576,      -2.496046168,      -2.635944262,       0.513007564,                 0,                 0,                 0,                 0
          0,           0,         467,       -5.06745989,      -2.502761712,      -2.643639621,      0.5069309809,                 0,                 0,                 0,                 0
          0,           0,         468,      -5.075444691,      -2.510876583,      -2.649525947,      0.5000587021,                 0,                 0,                 0,                 0
          0,           0,         469,       -5.08387549,      -2.519496333,      -2.653793904,      0.4929139128,                 0,                 0,                 0,                 0
          0,           0,         470,      -5.092472235,      -2.527542216,      -2.657231737,      0.4860472201,                 0,                 0,                 0,                 0
          0,           0,         471,       -5.10087227,      -2.535696668,       -2.66080107,      0.4792393523,                 0,                 0,                 0,                 0
          0,           0,         472,      -5.109254995,      -2.544554174,      -2.665972929,      0.4715679116,                 0,                 0,                 0,                 0
          0,           0,         473,      -5.117371631,      -2.554516206,      -2.673266791,      0.4629567777,                 0,                 0,                 0,                 0
          0,           0,         474,      -5.125333877,      -2.565186443,      -2.683281308,      0.4535829172,                 0,                 0,                 0,                 0
          0,           0,         475,      -5.133244007,      -2.576887788,      -2.695657625,       0.443189969,                 0,                 0,                 0,                 0
          0,           0,         476,      -5.141082298,      -2.588835347,      -2.710352395,      0.4322729787,                 0,                 0,                 0,                 0
          0,           0,         477,      -5.149097356,      -2.601099806,      -2.726636725,      0.4208997482,                 0,                 0,                 0,                 0
          0,           0,         478,      -5.157482585,      -2.614362595,      -2.743432622,      0.4090597755,                 0,                 0,                 0,                 0
          0,           0,         479,      -5.166502129,      -2.629097804,      -2.760002087,      0.3964274593,                 0,                 0,                 0,                 0
          0,           0,         480,      -5.175981519,      -2.643367848,      -2.775152971,      0.3842499267,                 0,                 0,                 0,                 0
          0,           0,         481,      -5.185530537,      -2.656720569,      -2.789203465,      0.3726817005,                 0,                 0,                 0,                 0
          0,           0,         482,      -5.194988895,      -2.668246968,      -2.801954456,      0.3624806197,                 0,                 0,                 0,                 0
          0,           0,         483,      -5.204473648,      -2.678756013,      -2.813525329,      0.3532796879,                 0,                 0,                 0,                 0
          0,           0,         484,      -5.214198316,      -2.690182799,      -2.824024408,      0.3437824195,                 0,                 0,                 0,                 0
          0,           0,         485,       -5.22407002,      -2.702787552,      -2.834259434,      0.3335300643,                 0,                 0,                 0,                 0
          0,           0,         486,      -5.233949425,      -2.715788397,      -2.844660681,      0.3229252118,                 0,                 0,                 0,                 0
          0,           0,         487,       -5.24360126,      -2.729521686,      -2.855696775,       0.311807973,                 0,                 0,                 0,                 0
          0,           0,         488,      -5.252741412,      -2.742237991,      -2.867774426,      0.3012954488,                 0,                 0,                 0,                 0
          0,           0,         489,      -5.261335633,      -2.755351081,      -2.881689099,      0.2905063833,                 0,                 0,                 0,                 0
          0,           0,         490,      -5.269480768,      -2.766479747,      -2.896859627,      0.2808055721,                 0,                 0,                 0,                 0
          0,           0,         491,      -5.277542002,      -2.777076181,       -2.91261997,      0.2715920084,                 0,                 0,                 0,                 0
          0,           0,         492,      -5.286016713,      -2.789478633,      -2.928602188,      0.2612350824,                 0,                 0,                 0,                 0
          0,           0,         493,       -5.29479861,      -2.802479676,      -2.943955046,      0.2506155046,                 0,                 0,                 0,                 0
          0,           0,         494,       -5.30367544,      -2.815965767,      -2.958725205,      0.2398639738,                 0,                 0,                 0,                 0
          0,           0,         495,      -5.312676116,      -2.830232948,      -2.973814947,      0.2284127435,                 0,                 0,                 0,                 0
          0,           0,         496,      -5.321627848,      -2.844038857,      -2.989158403,      0.2170577289,                 0,                 0,                 0,                 0
          0,           0,         497,       -5.33068403,      -2.858971912,      -3.005059979,      0.2048825897,                 0,                 0,                 0,                 0
          0,           0,         498,      -5.339802629,      -2.872152068,      -3.020872715,      0.1936572022,                 0,                 0,                 0,                 0
          0,           0,         499,      -5.349062631,      -2.886212909,      -3.036852773,      0.1818882641,                 0,                 0,                 0,                 0
          0,           0,         500,      -5.358395732,      -2.898534828,      -3.052566396,      0.1709989033,                 0,                 0,                 0,                 0
          0,           0,         501,      -5.367841574,      -2.909999231,      -3.068096811,      0.1604947188,                 0,                 0,                 0,                 0
          0,           0,         502,      -5.377399351,      -2.919804842,      -3.083058069,      0.1509168549,                 0,                 0,                 0,                 0
          0,           0,         503,      -5.387169657,      -2.929148795,      -3.096866343,      0.1419135303,                 0,                 0,                 0,                 0
          0,           0,         504,      -5.397608314,      -2.940795326,      -3.110188893,      0.1314844454,                 0,                 0,                 0,                 0
          0,           0,         505,      -5.408903699,      -2.954290348,      -3.122845507,      0.1199496396,                 0,                 0,                 0,                 0
          0,           0,         506,       -5.42083087,      -2.968938283,      -3.136279447,      0.1072304943,                 0,                 0,                 0,                 0
          0,           0,         507,      -5.432803837,      -2.982177314,       -3.15148412,     0.09481821401,                 0,                 0,                 0,                 0
          0,           0,         508,      -5.444342961,      -2.992076709,      -3.169013186,     0.08381687956,                 0,                 0,                 0,                 0
          0,           0,         509,       -5.45567696,      -3.000483172,      -3.188956679,     0.07357426298,                 0,                 0,                 0,                 0
          0,           0,         510,      -5.467260484,      -3.009870631,      -3.209695686,     0.06296732038,                 0,                 0,                 0,                 0
          0,           0,         511,      -5.479805563,      -3.023724862,       -3.22986119,     0.04989589646,                 0,                 0,                 0,                 0
          0,           0,         512,      -5.493563687,      -3.041803072,      -3.247803276,     0.03438938965,                 0,                 0,                 0,                 0
          0,           0,         513,      -5.508183163,      -3.061849018,      -3.264090767,      0.0173118446,                 0,                 0,                 0,                 0
          0,           0,         514,      -5.523011803,      -3.080336441,      -3.279593578,   0.0005769334146,                 0,                 0,                 0,                 0
          0,           0,         515,       -5.53751091,      -3.095067248,      -3.295564697,    -0.01452908745,                 0,                 0,                 0,                 0
          0,           0,         516,      -5.551802841,      -3.108238606,      -3.312527037,    -0.02868003448,                 0,                 0,                 0,                 0
          0,           0,         517,      -5.565985556,      -3.121230655,      -3.329521141,    -0.04248150813,                 0,                 0,                 0,                 0
          0,           0,         518,      -5.580473446,      -3.135515827,      -3.346136138,    -0.05665637729,                 0,                 0,                 0,                 0
          0,           0,         519,       -5.59524948,       -3.15133566,      -3.361964064,    -0.07140468753,                 0,                 0,                 0,                 0
          0,           0,         520,      -5.610101379,      -3.166491757,      -3.377237242,    -0.08589374548,                 0,                 0,                 0,                 0
          0,           0,         521,      -5.624560806,      -3.180021081,      -3.392686047,    -0.09959703652,                 0,                 0,                 0,                 0
          0,           0,         522,      -5.638532573,      -3.190491719,      -3.408904603,     -0.1115334629,                 0,                 0,                 0,                 0
          0,           0,         523,      -5.652228669,      -3.199410744,      -3.425328375,     -0.1228029832,                 0,                 0,                 0,                 0
          0,           0,         524,      -5.665856973,      -3.207781609,       -3.44144029,     -0.1340023346,                 0,                 0,                 0,                 0
          0,           0,         525,       -5.67978705,      -3.217124472,      -3.456531116,     -0.1460601952,                 0,                 0,                 0,                 0
          0,           0,         526,      -5.694308275,      -3.227706746,      -3.469619923,     -0.1589967093,                 0,                 0,                 0,                 0
          0,           0,         527,      -5.709829841,      -3.240585541,      -3.480234734,     -0.1736187355,                 0,                 0,                 0,                 0
          0,           0,         528,      -5.726205082,      -3.256633439,      -3.488544377,     -0.1904696419,                 0,                 0,                 0,                 0
          0,           0,         529,      -5.742922425,      -3.272995477,      -3.495663257,     -0.2078610711,                 0,                 0,                 0,                 0
          0,           0,         530,      -5.759258965,       -3.28639684,      -3.502411099,     -0.2237297327,                 0,                 0,                 0,                 0
          0,           0,         531,      -5.774934224,      -3.297110454,      -3.510882853,     -0.2380543665,                 0,                 0,                 0,                 0
          0,           0,         532,      -5.789916826,      -3.304444218,      -3.519955231,     -0.2501893403,                 0,                 0,                 0,                 0
          0,           0,         533,      -5.804635652,      -3.310929409,      -3.528393892,     -0.2611619115,                 0,                 0,                 0,                 0
          0,           0,         534,      -5.819783536,      -3.320424306,       -3.53552798,     -0.2734700463,                 0,                 0,                 0,                 0
          0,           0,         535,       -5.83556791,      -3.332185036,       -3.53992292,     -0.2869010318,                 0,                 0,                 0,                 0
          0,           0,         536,      -5.851426348,      -3.345015365,      -3.542946541,     -0.3009528115,                 0,                 0,                 0,                 0
          0,           0,         537,      -5.866422226,      -3.355326345,      -3.546408196,     -0.3133203027,                 0,                 0,                 0,                 0
          0,           0,         538,      -5.880035048,      -3.362066012,      -3.553107092,     -0.3234982269,                 0,                 0,                 0,                 0
          0,           0,         539,      -5.892521714,       -3.36610597,      -3.562855206,     -0.3316556084,                 0,                 0,                 0,                 0
          0,           0,         540,      -5.905088408,      -3.371091869,      -3.574080311,     -0.3402633156,                 0,                 0,                 0,                 0
          0,           0,         541,      -5.918743537,      -3.381435478,      -3.585448751,      -0.352153951,                 0,                 0,                 0,                 0
          0,           0,         542,        -5.9343106,      -3.399409709,      -3.595083154,     -0.3693354691,                 0,                 0,                 0,                 0
          0,           0,         543,      -5.950897954,      -3.420141423,      -3.602179443,     -0.3885502549,                 0,                 0,                 0,                 0
          0,           0,         544,      -5.966960277,      -3.440174382,      -3.608371459,     -0.4076197372,                 0,                 0,                 0,                 0
          0,           0,         545,       -5.98079011,      -3.453782098,      -3.615061027,     -0.4222292033,                 0,                 0,                 0,                 0
          0,           0,         546,       -5.99155346,       -3.45915598,      -3.622928772,     -0.4306395116,                 0,                 0,                 0,                 0
          0,           0,         547,      -6.000115842,      -3.458050681,      -3.631208673,     -0.4339010244,                 0,                 0,                 0,                 0
          0,           0,         548,      -6.007806066,      -3.456045227,      -3.638643988,     -0.4356985064,                 0,                 0,                 0,                 0
          0,           0,         549,      -6.016143139,      -3.457035094,      -3.643832693,     -0.4391004552,                 0,                 0,                 0,                 0
          0,           0,         550,      -6.025908966,       -3.46261596,      -3.646713582,     -0.4458185153,                 0,                 0,                 0,                 0
          0,           0,         551,      -6.036758986,      -3.470693216,      -3.647599939,     -0.4545992411,                 0,                 0,                 0,                 0
          0,           0,         552,      -6.048047047,      -3.480457516,      -3.647806787,     -0.4645299722,                 0,                 0,                 0,                 0
          0,           0,         553,      -6.059275703,      -3.491157377,      -3.648809434,     -0.4751555302,                 0,                 0,                 0,                 0
          0,           0,         554,      -6.069992579,      -3.501682589,      -3.651288581,     -0.4856507873,                 0,                 0,                 0,                 0
          0,           0,         555,      -6.080007229,       -3.51161418,      -3.655450793,     -0.4955447403,                 0,                 0,                 0,                 0
          0,           0,         556,      -6.089394661,       -3.52066448,       -3.66193199,     -0.5051592615,                 0,                 0,                 0,                 0
          0,           0,         557,      -6.097888502,      -3.526696113,      -3.670497754,     -0.5130692522,                 0,                 0,                 0,                 0
          0,           0,         558,      -6.105835628,      -3.531637828,      -3.680322158,     -0.5201828316,                 0,                 0,                 0,                 0
          0,           0,         559,      -6.113937991,      -3.538498835,      -3.690329834,     -0.5283952217,                 0,                 0,                 0,                 0
          0,           0,         560,      -6.122943543,      -3.547643867,      -3.698377722,     -0.5378186273,                 0,                 0,                 0,                 0
          0,           0,         561,      -6.133027599,      -3.559730424,      -3.703870975,     -0.5489536681,                 0,                 0,                 0,                 0
          0,           0,         562,      -6.143796603,      -3.572831258,      -3.706851529,     -0.5606619464,                 0,                 0,                 0,                 0
          0,           0,         563,      -6.154114709,      -3.582608189,      -3.708943604,     -0.5702873702,                 0,                 0,                 0,                 0
          0,           0,         564,      -6.162909295,      -3.587056736,      -3.711958777,     -0.5763786914,                 0,                 0,                 0,                 0
          0,           0,         565,      -6.170129925,      -3.586324737,        -3.7164599,     -0.5786667172,                 0,                 0,                 0,                 0
          0,           0,         566,      -6.176919213,       -3.58538393,      -3.722298735,     -0.5803825603,                 0,                 0,                 0,                 0
          0,           0,         567,      -6.184990098,      -3.588926327,      -3.728374885,     -0.5853255685,                 0,                 0,                 0,                 0
          0,           0,         568,      -6.195306516,      -3.598991559,      -3.733529644,     -0.5951543456,                 0,                 0,                 0,                 0
          0,           0,         569,      -6.207864547,      -3.615756002,      -3.738098152,     -0.6102442379,                 0,                 0,                 0,                 0
          0,           0,         570,      -6.221164754,       -3.63525902,      -3.742905641,     -0.6278985882,                 0,                 0,                 0,                 0
